bar,beat,note,chord,replaced,original_value
1,1,38,F-,False,
1,2,38,F-,False,
1,3,38,F-,False,
1,4,38,F-,False,
2,1,41,F-j7,True,37
2,2,50,F-j7,True,37
2,3,36,F-j7,True,37
2,4,38,F-j7,False,
3,1,37,F-7,False,
3,2,37,F-7,False,
3,3,38,F-7,False,
3,4,38,F-7,False,
4,1,50,F-6,False,
4,2,48,F-6,False,
4,3,41,F-6,False,
4,4,41,F-6,False,
5,1,41,Dbj7,True,44
5,2,44,Dbj7,False,
5,3,48,Dbj7,True,43
5,4,36,Dbj7,True,43
6,1,41,Bb-7,False,
6,2,41,Bb-7,False,
6,3,51,Bb-7,False,
6,4,51,Bb-7,False,
7,1,50,Gm7b5,False,
7,2,40,Gm7b5,False,
7,3,41,Gm7b5,False,
7,4,44,Gm7b5,False,
8,1,37,C79b,False,
8,2,44,C79b,False,
8,3,42,C79b,False,
8,4,37,C79b,False,
9,1,46,F-,True,38
9,2,40,F-,True,37
9,3,51,F-,True,37
9,4,38,F-,False,
10,1,37,F-j7,False,
10,2,34,F-j7,True,42
10,3,37,F-j7,False,
10,4,49,F-j7,False,
11,1,48,F-7,False,
11,2,38,F-7,True,45
11,3,43,F-7,False,
11,4,42,F-7,False,
12,1,41,F-6,False,
12,2,34,F-6,True,45
12,3,48,F-6,False,
12,4,51,F-6,False,
13,1,44,Dbj7,False,
13,2,44,Dbj7,False,
13,3,43,Dbj7,False,
13,4,48,Dbj7,False,
14,1,36,Bb-7,True,41
14,2,41,Bb-7,False,
14,3,41,Bb-7,True,48
14,4,41,Bb-7,False,
15,1,47,Db-6,False,
15,2,43,Db-6,True,41
15,3,47,Db-6,False,
15,4,37,Db-6,True,47
16,1,34,Eb79b,False,
16,2,50,Eb79b,True,50
16,3,50,Eb79b,False,
16,4,48,Eb79b,True,42
17,1,40,Abj7,True,43
17,2,43,Abj7,False,
17,3,44,Bb-7,False,
17,4,49,Bb-7,True,44
18,1,42,C-7,False,
18,2,48,C-7,False,
18,3,50,Bb-7,False,
18,4,50,Bb-7,False,
19,1,51,Abj7,False,
19,2,42,Abj7,False,
19,3,41,Bb-7,False,
19,4,44,Bb-7,False,
20,1,37,C-7,False,
20,2,37,C-7,True,37
20,3,37,Bb-7,False,
20,4,38,Bb-7,False,
21,1,37,Abj7,False,
21,2,47,Abj7,False,
21,3,51,C7,False,
21,4,50,C7,False,
22,1,48,F-,False,
22,2,41,F-,False,
22,3,42,Eb-7,False,
22,4,46,D7,True,51
23,1,44,Dbj7,False,
23,2,44,Dbj7,False,
23,3,43,Dbj7,False,
23,4,44,Dbj7,False,
24,1,50,Gm7b5,False,
24,2,40,Gm7b5,False,
24,3,41,C79b,False,
24,4,43,C79b,False,
25,1,48,F-,False,
25,2,51,F-,False,
25,3,43,F-,False,
25,4,48,F-,False,
26,1,47,Fj7,False,
26,2,43,Fj7,False,
26,3,37,Fj7,True,51
26,4,47,Fj7,False,
27,1,51,F-7,True,42
27,2,34,F-7,True,42
27,3,43,F-7,False,
27,4,42,F-7,False,
28,1,45,F-6,False,
28,2,48,F-6,False,
28,3,50,F-6,False,
28,4,51,F-6,False,
29,1,44,Dbj7,False,
29,2,44,Dbj7,False,
