bar,beat,note,chord,replaced,original_value
1,1,43,C-7,False,
1,2,43,C-7,False,
1,3,38,C-7,True,42
1,4,40,C-7,True,50
2,1,43,Eb,False,
2,2,40,Eb,False,
2,3,43,Eb,False,
2,4,41,Eb,True,42
3,1,45,C-7,True,43
3,2,38,C-7,True,43
3,3,42,C-7,False,
3,4,43,C-7,False,
4,1,42,Eb,False,
4,2,46,Eb,True,43
4,3,50,Eb,False,
4,4,44,Eb,True,45
5,1,43,C-7,False,
5,2,48,C-7,True,42
5,3,42,C-7,False,
5,4,43,C-7,False,
6,1,41,Eb,True,43
6,2,42,Eb,False,
6,3,50,Eb,True,43
6,4,46,Eb,True,50
7,1,46,C-7,True,43
7,2,43,C-7,True,50
7,3,42,C-7,False,
7,4,43,C-7,True,50
8,1,48,Eb,False,
8,2,41,Eb,True,43
8,3,49,Eb,True,43
8,4,50,Eb,False,
9,1,39,F-,True,48
9,2,43,F-,False,
9,3,48,F-,False,
9,4,50,F-,True,48
10,1,47,Db,False,
10,2,42,Db,False,
10,3,41,Db,True,49
10,4,44,Db,False,
11,1,47,F-,False,
11,2,43,F-,False,
11,3,45,F-,True,48
11,4,41,F-,True,43
12,1,48,Gb7,False,
12,2,44,Gb7,False,
12,3,50,Gb7,True,42
12,4,46,Gb7,True,40
13,1,43,C-7,False,
13,2,50,C-7,False,
13,3,42,C-7,True,42
13,4,43,C-7,True,43
14,1,40,Eb,True,47
14,2,40,Eb,True,43
14,3,43,Eb,False,
14,4,41,Eb,True,50
15,1,48,C-7,True,43
15,2,50,C-7,False,
15,3,48,C-7,True,38
15,4,50,C-7,False,
16,1,47,Eb,True,43
16,2,49,Eb,True,43
16,3,47,Eb,True,43
16,4,44,Eb,True,44
17,1,43,C-7,False,
17,2,49,C-7,True,50
17,3,44,C-7,True,38
17,4,44,C-7,True,43
18,1,47,Eb,False,
18,2,45,Eb,True,43
18,3,41,Eb,True,43
18,4,50,Eb,False,
19,1,43,C-7,False,
19,2,50,C-7,False,
19,3,43,C-7,False,
19,4,43,C-7,False,
20,1,43,Eb,False,
20,2,49,Eb,True,43
20,3,43,Eb,False,
20,4,44,Eb,False,
21,1,43,C-7,False,
21,2,50,C-7,False,
21,3,40,C-7,False,
21,4,43,C-7,False,
22,1,38,Eb,True,43
22,2,43,Eb,False,
22,3,45,Eb,True,43
22,4,39,Eb,True,42
23,1,39,C-7,True,43
23,2,38,C-7,False,
23,3,43,C-7,False,
23,4,45,C-7,True,50
24,1,43,Eb,False,
24,2,44,Eb,False,
24,3,44,Eb,False,
24,4,45,Eb,True,49
25,1,48,F-,False,
25,2,48,F-,True,48
25,3,40,F-,True,48
25,4,43,F-,False,
26,1,49,Db,True,47
26,2,41,Db,True,42
26,3,47,Db,True,50
26,4,47,Db,False,
27,1,42,F-,True,48
27,2,40,F-,True,48
27,3,48,F-,False,
27,4,44,F-,True,43
28,1,41,Gb7,True,49
28,2,46,Gb7,True,42
28,3,42,Gb7,False,
28,4,42,Gb7,False,
29,1,43,C-7,False,
29,2,41,C-7,True,50
29,3,43,C-7,False,
29,4,45,C-7,True,43
30,1,41,Eb,True,42
30,2,40,Eb,True,43
30,3,43,Eb,False,
30,4,43,Eb,False,
31,1,38,C-7,True,43
31,2,44,C-7,True,43
31,3,38,C-7,False,
31,4,47,C-7,True,43
32,1,44,Eb,True,47
32,2,46,Eb,True,43
32,3,50,Eb,False,
32,4,49,Eb,True,50
33,1,43,C-7,False,
33,2,43,C-7,True,44
33,3,41,C-7,True,42
33,4,41,C-7,True,43
34,1,42,Eb,True,48
34,2,50,Eb,False,
34,3,50,Eb,False,
34,4,48,Eb,False,
