bar,beat,note,chord,replaced,original_value
1,1,43,G-6/C,False,
1,2,43,G-6/C,False,
1,3,43,G-6/C,False,
1,4,43,G-6/C,False,
2,1,43,G-6/C,False,
2,2,43,G-6/C,False,
2,3,43,G-6/C,False,
2,4,43,G-6/C,False,
3,1,43,G-6/C,False,
3,2,43,G-6/C,False,
3,3,43,G-6/C,False,
3,4,43,G-6/C,False,
4,1,44,Db7911#,False,
4,2,44,Db7911#,False,
4,3,44,Db7911#,False,
4,4,44,Db7911#,False,
5,1,43,G-6/C,False,
5,2,43,G-6/C,False,
5,3,43,G-6/C,False,
5,4,43,G-6/C,False,
6,1,43,G-6/C,False,
6,2,43,G-6/C,False,
6,3,43,G-6/C,False,
6,4,42,G-6/C,False,
7,1,42,G-6/C,False,
7,2,41,G-6/C,False,
7,3,50,G-6/C,False,
7,4,50,G-6/C,False,
8,1,51,C+7,False,
8,2,34,C+7,False,
8,3,43,C+7,False,
8,4,39,C+7,False,
9,1,40,A-7,False,
9,2,40,A-7,False,
9,3,40,A-7,False,
9,4,40,A-7,False,
10,1,40,A-7,False,
10,2,40,A-7,False,
10,3,40,A-7,False,
10,4,43,A-7,False,
11,1,47,A-7,False,
11,2,47,A-7,False,
11,3,48,A-7,False,
11,4,47,A-7,False,
12,1,48,C+7,False,
12,2,48,C+7,False,
12,3,37,C+7,False,
12,4,48,C+7,False,
13,1,49,C+7,False,
13,2,50,C+7,False,
13,3,52,C+7,False,
13,4,52,C+7,False,
14,1,40,C+7,False,
14,2,40,C+7,False,
14,3,40,C+7,False,
14,4,42,C+7,False,
15,1,42,C+7,False,
15,2,42,C+7,False,
15,3,43,C+7,False,
15,4,40,C+7,False,
16,1,40,A-7,False,
16,2,42,A-7,False,
16,3,47,A-7,False,
16,4,44,A-7,False,
17,1,41,G-6/C,False,
17,2,41,G-6/C,False,
17,3,41,G-6/C,False,
17,4,41,G-6/C,False,
18,1,41,G-6/C,False,
18,2,41,G-6/C,False,
18,3,37,G-6/C,False,
18,4,41,G-6/C,False,
19,1,40,G-6/C,False,
19,2,40,G-6/C,False,
19,3,38,G-6/C,False,
19,4,44,G-6/C,False,
20,1,42,F+7911#,False,
20,2,42,F+7911#,False,
20,3,38,F+7911#,False,
20,4,45,F+7911#,False,
21,1,44,G-7,False,
21,2,39,G-7,False,
21,3,44,G-7,False,
21,4,44,G-7,False,
22,1,50,G-7,False,
22,2,40,G-7,False,
22,3,37,G-7,False,
22,4,38,G-7,False,
23,1,50,G-7,False,
23,2,44,G-7,False,
23,3,42,G-7,False,
23,4,44,G-7,False,
24,1,44,F+7,False,
24,2,51,F+7,False,
24,3,44,F+7,False,
24,4,44,F+7,False,
25,1,50,G-7,False,
25,2,38,G-7,False,
25,3,38,G-7,False,
25,4,50,G-7,False,
26,1,52,G-7,False,
26,2,47,G-7,False,
26,3,44,G-7,False,
26,4,44,G-7,False,
27,1,42,G-7,False,
27,2,40,G-7,False,
27,3,38,G-7,False,
27,4,40,G-7,False,
28,1,44,G-7,False,
28,2,50,G-7,False,
28,3,51,G-7,False,
28,4,44,G-7,False,
29,1,33,A-7,False,
29,2,40,A-7,False,
29,3,40,A-7,False,
29,4,40,A-7,False,
30,1,42,A-7,False,
30,2,43,A-7,False,
30,3,43,A-7,False,
30,4,44,A-7,False,
31,1,45,A-7,False,
31,2,45,A-7,False,
31,3,42,A-7,False,
31,4,45,A-7,False,
32,1,47,A-7,False,
32,2,47,A-7,False,
32,3,47,A-7,False,
32,4,37,A-7,False,
33,1,48,A-7,False,
33,2,48,A-7,False,
33,3,47,A-7,False,
33,4,37,A-7,False,
34,1,40,A-7,False,
34,2,51,A-7,False,
34,3,51,A-7,False,
34,4,50,A-7,False,
35,1,50,A-7,False,
35,2,48,A-7,False,
35,3,43,A-7,False,
35,4,51,A-7,False,
36,1,38,A-7,False,
36,2,41,A-7,False,
36,3,37,A-7,False,
36,4,42,A-7,False,
37,1,47,G-7,False,
37,2,51,G-7,False,
37,3,50,G-7,False,
37,4,40,G-7,False,
38,1,50,G-7,False,
38,2,41,G-7,False,
38,3,42,G-7,False,
38,4,45,G-7,False,
39,1,44,G-7,False,
39,2,38,G-7,False,
39,3,44,G-7,False,
39,4,44,G-7,False,
40,1,44,G-7,False,
40,2,37,G-7,False,
40,3,44,G-7,False,
40,4,40,G-7,False,
41,1,41,G-7,False,
41,2,40,G-7,False,
41,3,43,G-7,False,
41,4,44,G-7,False,
42,1,41,G-7,False,
42,2,37,G-7,False,
42,3,37,G-7,False,
42,4,50,G-7,False,
43,1,50,G-7,False,
43,2,40,G-7,False,
43,3,43,G-7,False,
43,4,44,G-7,False,
44,1,44,G-7,False,
44,2,44,G-7,False,
44,3,44,G-7,False,
44,4,38,G-7,False,
45,1,44,G-7,False,
45,2,43,G-7,False,
45,3,43,G-7,False,
45,4,43,G-7,False,
46,1,43,G-7,False,
46,2,44,G-7,False,
46,3,52,G-7,False,
46,4,44,G-7,False,
47,1,44,G-7,False,
47,2,47,G-7,False,
47,3,43,G-7,False,
47,4,40,G-7,False,
48,1,44,G-7,False,
48,2,50,G-7,False,
48,3,42,G-7,False,
48,4,40,G-7,False,
49,1,40,A-7,False,
49,2,52,A-7,False,
49,3,40,A-7,False,
49,4,40,A-7,False,
50,1,40,A-7,False,
50,2,40,A-7,False,
50,3,40,A-7,False,
50,4,40,A-7,False,
51,1,40,A-7,False,
51,2,40,A-7,False,
51,3,40,A-7,False,
51,4,40,A-7,False,
52,1,40,A-7,False,
52,2,40,A-7,False,
52,3,40,A-7,False,
52,4,40,A-7,False,
53,1,40,A-7,False,
53,2,40,A-7,False,
53,3,40,A-7,False,
53,4,40,A-7,False,
54,1,40,A-7,False,
54,2,40,A-7,False,
54,3,40,A-7,False,
54,4,40,A-7,False,
55,1,40,A-7,False,
55,2,40,A-7,False,
55,3,51,A-7,False,
55,4,40,A-7,False,
56,1,48,A-7,False,
56,2,38,A-7,False,
56,3,38,A-7,False,
56,4,45,A-7,False,
57,1,41,G-7,False,
57,2,38,G-7,False,
57,3,37,G-7,False,
57,4,47,G-7,False,
58,1,47,G-7,False,
58,2,48,G-7,False,
58,3,38,G-7,False,
58,4,38,G-7,False,
59,1,40,G-7,False,
59,2,41,G-7,False,
59,3,41,G-7,False,
59,4,42,G-7,False,
60,1,42,G-7,False,
60,2,42,G-7,False,
60,3,43,G-7,False,
60,4,38,G-7,False,
61,1,38,NC,False,
61,2,41,NC,False,
61,3,44,NC,False,
61,4,43,NC,False,
62,1,43,NC,False,
62,2,39,NC,False,
62,3,45,NC,False,
62,4,45,NC,False,
